concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match,label,bucket
Fourier series of periodic,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for Computer Engineering,1,1,,it_training
Fourier series of periodic,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for Computer Engineering,2,1,,it_training
Fourier series of periodic,Lines of regression,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for Computer Engineering,3,1,,it_training
Fourier series of periodic,Moment generating function,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for Computer Engineering,4,1,,it_training
Fourier series of periodic,Raw moments,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for Computer Engineering,5,1,,it_training
Fourier series of even and odd functions,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for Computer Engineering,1,1,,it_training
Fourier series of even and odd functions,Lines of regression,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for Computer Engineering,2,1,,it_training
Fourier series of even and odd functions,Moment generating function,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for Computer Engineering,3,1,,it_training
Fourier series of even and odd functions,Raw moments,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for Computer Engineering,4,1,,it_training
Complex form of Fourier Series,Lines of regression,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for Computer Engineering,1,1,,it_training
Complex form of Fourier Series,Moment generating function,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for Computer Engineering,2,1,,it_training
Complex form of Fourier Series,Raw moments,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for Computer Engineering,3,1,,it_training
Lines of regression,Moment generating function,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for Computer Engineering,1,1,,it_training
Lines of regression,Raw moments,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for Computer Engineering,2,1,,it_training
Moment generating function,Raw moments,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for Computer Engineering,1,1,,it_training
Regular operations,Arden's theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,1,1,,it_training
Regular operations,Decision properties of RLs,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,2,1,,it_training
Regular operations,Pumping lemma,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,3,1,,it_training
Regular operations,RE in text search and replace,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,4,1,,it_training
Regular operations,Application of Regular,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,5,1,,it_training
Regular operations,Languages in Compiler Design,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,6,1,,it_training
Regular operations,Nondeterministic Finite Automata (NFA): Definitions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,7,1,,it_training
Regular operations,Equivalence between NFA with and ϵ- transitions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,8,1,,it_training
Regular operations,Minimization of DFA,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,9,1,,it_training
Arden's theorem,Decision properties of RLs,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,1,1,,it_training
Arden's theorem,Pumping lemma,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,2,1,,it_training
Arden's theorem,RE in text search and replace,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,3,1,,it_training
Arden's theorem,Application of Regular,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,4,1,,it_training
Arden's theorem,Languages in Compiler Design,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,5,1,,it_training
Arden's theorem,Nondeterministic Finite Automata (NFA): Definitions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,6,1,,it_training
Arden's theorem,Equivalence between NFA with and ϵ- transitions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,7,1,,it_training
Arden's theorem,Minimization of DFA,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,8,1,,it_training
Decision properties of RLs,Pumping lemma,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,1,1,,it_training
Decision properties of RLs,RE in text search and replace,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,2,1,,it_training
Decision properties of RLs,Application of Regular,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,3,1,,it_training
Decision properties of RLs,Languages in Compiler Design,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,4,1,,it_training
Decision properties of RLs,Nondeterministic Finite Automata (NFA): Definitions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,5,1,,it_training
Decision properties of RLs,Equivalence between NFA with and ϵ- transitions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,6,1,,it_training
Decision properties of RLs,Minimization of DFA,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,7,1,,it_training
Pumping lemma,RE in text search and replace,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,1,1,,it_training
Pumping lemma,Application of Regular,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,2,1,,it_training
Pumping lemma,Languages in Compiler Design,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,3,1,,it_training
Pumping lemma,Nondeterministic Finite Automata (NFA): Definitions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,4,1,,it_training
Pumping lemma,Equivalence between NFA with and ϵ- transitions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,5,1,,it_training
Pumping lemma,Minimization of DFA,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,6,1,,it_training
RE in text search and replace,Application of Regular,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,1,1,,it_training
RE in text search and replace,Languages in Compiler Design,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,2,1,,it_training
RE in text search and replace,Nondeterministic Finite Automata (NFA): Definitions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,3,1,,it_training
RE in text search and replace,Equivalence between NFA with and ϵ- transitions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,4,1,,it_training
RE in text search and replace,Minimization of DFA,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,5,1,,it_training
Application of Regular,Languages in Compiler Design,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,1,1,,it_training
Application of Regular,Nondeterministic Finite Automata (NFA): Definitions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,2,1,,it_training
Application of Regular,Equivalence between NFA with and ϵ- transitions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,3,1,,it_training
Application of Regular,Minimization of DFA,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,4,1,,it_training
Languages in Compiler Design,Nondeterministic Finite Automata (NFA): Definitions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,1,1,,it_training
Languages in Compiler Design,Equivalence between NFA with and ϵ- transitions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,2,1,,it_training
Languages in Compiler Design,Minimization of DFA,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,3,1,,it_training
Nondeterministic Finite Automata (NFA): Definitions,Equivalence between NFA with and ϵ- transitions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,1,1,,it_training
Nondeterministic Finite Automata (NFA): Definitions,Minimization of DFA,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,2,1,,it_training
Equivalence between NFA with and ϵ- transitions,Minimization of DFA,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014111,Computational,1,1,,it_training
Special-purpose,Open-source and Proprietary Operating System,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,1,1,,it_training
Special-purpose,Fundamentals of Distributed Operating System,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,2,1,,it_training
Special-purpose,Network Operating System,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,3,1,,it_training
Special-purpose,Real-Time,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,4,1,,it_training
Special-purpose,Mobile Operating System,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,5,1,,it_training
Special-purpose,Special-purpose Operating Systems,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,6,1,,it_training
Open-source and Proprietary Operating System,Fundamentals of Distributed Operating System,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,1,1,,it_training
Open-source and Proprietary Operating System,Network Operating System,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,2,1,,it_training
Open-source and Proprietary Operating System,Real-Time,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,3,1,,it_training
Open-source and Proprietary Operating System,Mobile Operating System,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,4,1,,it_training
Open-source and Proprietary Operating System,Special-purpose Operating Systems,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,5,1,,it_training
Fundamentals of Distributed Operating System,Network Operating System,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,1,1,,it_training
Fundamentals of Distributed Operating System,Real-Time,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,2,1,,it_training
Fundamentals of Distributed Operating System,Mobile Operating System,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,3,1,,it_training
Fundamentals of Distributed Operating System,Special-purpose Operating Systems,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,4,1,,it_training
Network Operating System,Real-Time,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,1,1,,it_training
Network Operating System,Mobile Operating System,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,2,1,,it_training
Network Operating System,Special-purpose Operating Systems,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,3,1,,it_training
Real-Time,Mobile Operating System,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,1,1,,it_training
Real-Time,Special-purpose Operating Systems,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,2,1,,it_training
Mobile Operating System,Special-purpose Operating Systems,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2014113,Operating System,1,1,,it_training
Cayley-Hamilton,Linear Algebra (Theory of Matrices) verification and reduction of higher degree polynomials,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,1,1,,it_training
Cayley-Hamilton,Similarity of matrices,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,2,1,,it_training
Cayley-Hamilton,Quadratic forms,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,3,1,,it_training
Cayley-Hamilton,Linear and Non-Linear Programming Problems,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,4,1,,it_training
Cayley-Hamilton,Types of solutions,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,5,1,,it_training
Cayley-Hamilton,Standard and Canonical of LPP,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,6,1,,it_training
Cayley-Hamilton,Basic and Feasible solutions,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,7,1,,it_training
Cayley-Hamilton,Simplex method,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,8,1,,it_training
Cayley-Hamilton,Artificial variables,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,9,1,,it_training
Cayley-Hamilton,Kuhn-Tucker conditions,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,10,1,,it_training
Cayley-Hamilton,Introduction to Congruence,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,11,1,,it_training
Cayley-Hamilton,Linear congruence,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,12,1,,it_training
Cayley-Hamilton,Application of congruence-RSA algorithm,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,13,1,,it_training
Cayley-Hamilton,Dirichlet’s conditions,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,14,1,,it_training
Linear Algebra (Theory of Matrices) verification and reduction of higher degree polynomials,Similarity of matrices,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,1,1,,it_training
Linear Algebra (Theory of Matrices) verification and reduction of higher degree polynomials,Quadratic forms,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,2,1,,it_training
Linear Algebra (Theory of Matrices) verification and reduction of higher degree polynomials,Linear and Non-Linear Programming Problems,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,3,1,,it_training
Linear Algebra (Theory of Matrices) verification and reduction of higher degree polynomials,Types of solutions,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,4,1,,it_training
Linear Algebra (Theory of Matrices) verification and reduction of higher degree polynomials,Standard and Canonical of LPP,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,5,1,,it_training
Linear Algebra (Theory of Matrices) verification and reduction of higher degree polynomials,Basic and Feasible solutions,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,6,1,,it_training
Linear Algebra (Theory of Matrices) verification and reduction of higher degree polynomials,Simplex method,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,7,1,,it_training
Linear Algebra (Theory of Matrices) verification and reduction of higher degree polynomials,Artificial variables,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,8,1,,it_training
Linear Algebra (Theory of Matrices) verification and reduction of higher degree polynomials,Kuhn-Tucker conditions,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,9,1,,it_training
Linear Algebra (Theory of Matrices) verification and reduction of higher degree polynomials,Introduction to Congruence,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,10,1,,it_training
Linear Algebra (Theory of Matrices) verification and reduction of higher degree polynomials,Linear congruence,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,11,1,,it_training
Linear Algebra (Theory of Matrices) verification and reduction of higher degree polynomials,Application of congruence-RSA algorithm,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,12,1,,it_training
Linear Algebra (Theory of Matrices) verification and reduction of higher degree polynomials,Dirichlet’s conditions,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,13,1,,it_training
Linear Algebra (Theory of Matrices) verification and reduction of higher degree polynomials,Fourier series of periodic,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,14,1,,it_training
Similarity of matrices,Quadratic forms,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,1,1,,it_training
Similarity of matrices,Linear and Non-Linear Programming Problems,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,2,1,,it_training
Similarity of matrices,Types of solutions,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,3,1,,it_training
Similarity of matrices,Standard and Canonical of LPP,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,4,1,,it_training
Similarity of matrices,Basic and Feasible solutions,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,5,1,,it_training
Similarity of matrices,Simplex method,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,6,1,,it_training
Similarity of matrices,Artificial variables,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,7,1,,it_training
Similarity of matrices,Kuhn-Tucker conditions,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,8,1,,it_training
Similarity of matrices,Introduction to Congruence,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,9,1,,it_training
Similarity of matrices,Linear congruence,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,10,1,,it_training
Similarity of matrices,Application of congruence-RSA algorithm,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,11,1,,it_training
Similarity of matrices,Dirichlet’s conditions,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,12,1,,it_training
Similarity of matrices,Fourier series of periodic,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,13,1,,it_training
Similarity of matrices,Fourier series of even and odd functions,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,14,1,,it_training
Quadratic forms,Linear and Non-Linear Programming Problems,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,1,1,,it_training
Quadratic forms,Types of solutions,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,2,1,,it_training
Quadratic forms,Standard and Canonical of LPP,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,3,1,,it_training
Quadratic forms,Basic and Feasible solutions,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,4,1,,it_training
Quadratic forms,Simplex method,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,5,1,,it_training
Quadratic forms,Artificial variables,6.21-N-B.E.-AI-ML-sem-III-IV.pdf,2023111,Mathematics for Computer Engineering,6,1,,it_training
