concept_a,concept_b,source_syllabus,Course_Code,course_name,order_delta,domain_match
NLPP with one and two equality constraint (two or,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1
NLPP with one and two equality constraint (two or,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1
three variables) using the method of Lagrange’s,Artificial variables,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1
three variables) using the method of Lagrange’s,Kuhn-Tucker conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1
three variables) using the method of Lagrange’s,Modular Arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1
three variables) using the method of Lagrange’s,Introduction to Congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1
three variables) using the method of Lagrange’s,Linear congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1
three variables) using the method of Lagrange’s,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1
three variables) using the method of Lagrange’s,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1
three variables) using the method of Lagrange’s,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1
three variables) using the method of Lagrange’s,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1
three variables) using the method of Lagrange’s,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1
three variables) using the method of Lagrange’s,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1
three variables) using the method of Lagrange’s,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1
three variables) using the method of Lagrange’s,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1
three variables) using the method of Lagrange’s,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1
Artificial variables,Kuhn-Tucker conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1
Artificial variables,Modular Arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1
Artificial variables,Introduction to Congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1
Artificial variables,Linear congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1
Artificial variables,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1
Artificial variables,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1
Artificial variables,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1
Artificial variables,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1
Artificial variables,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1
Artificial variables,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1
Artificial variables,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1
Artificial variables,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1
Artificial variables,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1
Artificial variables,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1
Kuhn-Tucker conditions,Modular Arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1
Kuhn-Tucker conditions,Introduction to Congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1
Kuhn-Tucker conditions,Linear congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1
Kuhn-Tucker conditions,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1
Kuhn-Tucker conditions,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1
Kuhn-Tucker conditions,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1
Kuhn-Tucker conditions,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1
Kuhn-Tucker conditions,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1
Kuhn-Tucker conditions,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1
Kuhn-Tucker conditions,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1
Kuhn-Tucker conditions,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1
Kuhn-Tucker conditions,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1
Kuhn-Tucker conditions,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1
Kuhn-Tucker conditions,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1
Modular Arithmetic,Introduction to Congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1
Modular Arithmetic,Linear congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1
Modular Arithmetic,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1
Modular Arithmetic,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1
Modular Arithmetic,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1
Modular Arithmetic,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1
Modular Arithmetic,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1
Modular Arithmetic,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1
Modular Arithmetic,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1
Modular Arithmetic,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1
Modular Arithmetic,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1
Modular Arithmetic,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1
Modular Arithmetic,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1
Modular Arithmetic,range Sine and Cosine Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1
Introduction to Congruence,Linear congruence,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1
Introduction to Congruence,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1
Introduction to Congruence,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1
Introduction to Congruence,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1
Introduction to Congruence,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1
Introduction to Congruence,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1
Introduction to Congruence,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1
Introduction to Congruence,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1
Introduction to Congruence,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1
Introduction to Congruence,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1
Introduction to Congruence,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1
Introduction to Congruence,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1
Introduction to Congruence,range Sine and Cosine Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1
Introduction to Congruence,Statistical Techniques,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1
Linear congruence,reminder theorem,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1
Linear congruence,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1
Linear congruence,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1
Linear congruence,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1
Linear congruence,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1
Linear congruence,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1
Linear congruence,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1
Linear congruence,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1
Linear congruence,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1
Linear congruence,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1
Linear congruence,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1
Linear congruence,range Sine and Cosine Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1
Linear congruence,Statistical Techniques,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1
Linear congruence,Karl Pearson’s coefficient of correlation (r),6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1
reminder theorem,solving polynomials,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1
reminder theorem,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1
reminder theorem,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1
reminder theorem,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1
reminder theorem,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1
reminder theorem,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1
reminder theorem,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1
reminder theorem,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1
reminder theorem,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1
reminder theorem,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1
reminder theorem,range Sine and Cosine Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1
reminder theorem,Statistical Techniques,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1
reminder theorem,Karl Pearson’s coefficient of correlation (r),6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1
reminder theorem,Spearman’s Rank correlation coefficient (R) (with,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1
solving polynomials,Application of congruence-RSA algorithm,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1
solving polynomials,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1
solving polynomials,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1
solving polynomials,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1
solving polynomials,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1
solving polynomials,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1
solving polynomials,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1
solving polynomials,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1
solving polynomials,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1
solving polynomials,range Sine and Cosine Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1
solving polynomials,Statistical Techniques,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1
solving polynomials,Karl Pearson’s coefficient of correlation (r),6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1
solving polynomials,Spearman’s Rank correlation coefficient (R) (with,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1
solving polynomials,repeated and non-repeated ranks),6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1
Application of congruence-RSA algorithm,prime numbers,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1
Application of congruence-RSA algorithm,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1
Application of congruence-RSA algorithm,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1
Application of congruence-RSA algorithm,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1
Application of congruence-RSA algorithm,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1
Application of congruence-RSA algorithm,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1
Application of congruence-RSA algorithm,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1
Application of congruence-RSA algorithm,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1
Application of congruence-RSA algorithm,range Sine and Cosine Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1
Application of congruence-RSA algorithm,Statistical Techniques,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1
Application of congruence-RSA algorithm,Karl Pearson’s coefficient of correlation (r),6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1
Application of congruence-RSA algorithm,Spearman’s Rank correlation coefficient (R) (with,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1
Application of congruence-RSA algorithm,repeated and non-repeated ranks),6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1
Application of congruence-RSA algorithm,Lines of regression,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1
prime numbers,fundamental theorem of arithmetic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1
prime numbers,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1
prime numbers,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1
prime numbers,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1
prime numbers,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1
prime numbers,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1
prime numbers,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1
prime numbers,range Sine and Cosine Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1
prime numbers,Statistical Techniques,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1
prime numbers,Karl Pearson’s coefficient of correlation (r),6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1
prime numbers,Spearman’s Rank correlation coefficient (R) (with,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1
prime numbers,repeated and non-repeated ranks),6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1
prime numbers,Lines of regression,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1
prime numbers,fitting of first-degree curves,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1
fundamental theorem of arithmetic,Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1
fundamental theorem of arithmetic,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1
fundamental theorem of arithmetic,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1
fundamental theorem of arithmetic,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1
fundamental theorem of arithmetic,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1
fundamental theorem of arithmetic,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1
fundamental theorem of arithmetic,range Sine and Cosine Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1
fundamental theorem of arithmetic,Statistical Techniques,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1
fundamental theorem of arithmetic,Karl Pearson’s coefficient of correlation (r),6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1
fundamental theorem of arithmetic,Spearman’s Rank correlation coefficient (R) (with,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1
fundamental theorem of arithmetic,repeated and non-repeated ranks),6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1
fundamental theorem of arithmetic,Lines of regression,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1
fundamental theorem of arithmetic,fitting of first-degree curves,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1
fundamental theorem of arithmetic,degree and exponential curve,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1
Fourier Series,Dirichlet’s conditions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1
Fourier Series,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1
Fourier Series,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1
Fourier Series,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1
Fourier Series,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1
Fourier Series,range Sine and Cosine Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1
Fourier Series,Statistical Techniques,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1
Fourier Series,Karl Pearson’s coefficient of correlation (r),6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1
Fourier Series,Spearman’s Rank correlation coefficient (R) (with,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,9,1
Fourier Series,repeated and non-repeated ranks),6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,10,1
Fourier Series,Lines of regression,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,11,1
Fourier Series,fitting of first-degree curves,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,12,1
Fourier Series,degree and exponential curve,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,13,1
Fourier Series,Moment generating function,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,14,1
Dirichlet’s conditions,Fourier series of periodic,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,1,1
Dirichlet’s conditions,function with period 2π and 2l,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,2,1
Dirichlet’s conditions,Fourier series of even and odd functions,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,3,1
Dirichlet’s conditions,Complex form of Fourier Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,4,1
Dirichlet’s conditions,range Sine and Cosine Series,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,5,1
Dirichlet’s conditions,Statistical Techniques,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,6,1
Dirichlet’s conditions,Karl Pearson’s coefficient of correlation (r),6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,7,1
Dirichlet’s conditions,Spearman’s Rank correlation coefficient (R) (with,6.20N-B.E.-AI-DS.-Sem-III-IV.pdf,2013111,Mathematics for,8,1
